fundISINCode,distType,distKey,distValue,reportDate
"LU0987226296","300","7","0.009633","2021-11-30"
"LU0987226296","300","8","0.013944","2021-11-30"
"LU0987226296","200","101","0.054538","2021-11-30"
"LU0987226296","200","102","0.178593","2021-11-30"
"LU0987226296","200","103","0.191357","2021-11-30"
"LU0987226296","200","104","0.011114","2021-11-30"
"LU0987226296","200","205","0.085472","2021-11-30"
"LU0987226296","200","206","0.111042","2021-11-30"
"LU0987226296","200","207","0.022300","2021-11-30"
"LU0987226296","200","308","0.042013","2021-11-30"
"LU0987226296","200","309","0.052530","2021-11-30"
"LU0987226296","200","310","0.139153","2021-11-30"
"LU0987226296","200","311","0.088311","2021-11-30"
"LU0987226296","100","3","0.008775","2021-11-30"
"LU0987226296","100","4","0.205505","2021-11-30"
"LU0987226296","100","5","0.518215","2021-11-30"
"LU0987226296","100","6","0.243929","2021-11-30"
"LU0987226296","100","14","0.008775","2021-11-30"
"LU0987226296","100","15","0.967649","2021-11-30"
"LU0992293067","300","10","0.276369","2021-08-31"
"LU0992293067","300","20","0.000019","2021-08-31"
"LU0992293067","300","30","0.672450","2021-08-31"
"LU0992293067","300","40","0.023235","2021-08-31"
"LU0992293067","300","50","0.024529","2021-08-31"
"LU0992293067","300","60","-0.002374","2021-08-31"
"LU0992293067","100","1","0.281363","2021-08-31"
"LU0992293067","100","2","0.002810","2021-08-31"
"LU0992293067","100","3","0.017374","2021-08-31"
"LU0992293067","100","4","0.181915","2021-08-31"
"LU0992293067","100","5","0.178656","2021-08-31"
"LU0992293067","100","6","0.008606","2021-08-31"
"LU0992293067","100","7","0.033079","2021-08-31"
"LU0992293067","100","8","0.009147","2021-08-31"
"LU0992293067","100","9","0.009712","2021-08-31"
"LU0992293067","100","10","0.005258","2021-08-31"
"LU0992293067","100","11","0.150414","2021-08-31"
"LU0992293067","100","12","0.008680","2021-08-31"
"LU0992293067","100","13","0.023698","2021-08-31"
"LU0992293067","100","14","0.083346","2021-08-31"
"LU0992293067","100","15","0.827443","2021-08-31"
"LU1034075835","300","1","0.983433","2021-11-30"
"LU1034075835","300","7","0.016567","2021-11-30"
"LU1034075835","200","102","0.013028","2021-11-30"
"LU1034075835","200","103","0.004571","2021-11-30"
"LU1034075835","200","206","0.006142","2021-11-30"
"LU1034075835","200","207","0.014429","2021-11-30"
"LU1034075835","200","308","0.079919","2021-11-30"
"LU1034075835","200","310","0.067289","2021-11-30"
"LU1034075835","200","311","0.798149","2021-11-30"
"LU1034075835","100","1","0.016749","2021-11-30"
"LU1034075835","100","4","0.092570","2021-11-30"
"LU1034075835","100","5","0.733705","2021-11-30"
"LU1034075835","100","6","0.108787","2021-11-30"
"LU1034075835","100","12","0.031623","2021-11-30"
"LU1034075835","100","15","0.983433","2021-11-30"
"LU1041599405","300","10","0.070892","2021-11-30"
"LU1041599405","300","20","0.000076","2021-11-30"
"LU1041599405","300","30","0.360870","2021-11-30"
"LU1041599405","300","40","0.506311","2021-11-30"
"LU1041599405","300","50","0.060318","2021-11-30"
"LU1041599405","300","60","-0.000982","2021-11-30"
"LU1041599405","100","1","0.818283","2021-11-30"
"LU1041599405","100","2","0.008234","2021-11-30"
"LU1041599405","100","3","0.026389","2021-11-30"
"LU1041599405","100","4","0.004567","2021-11-30"
"LU1041599405","100","5","0.014130","2021-11-30"
"LU1041599405","100","6","0.001428","2021-11-30"
"LU1041599405","100","7","0.003775","2021-11-30"
"LU1041599405","100","8","0.023583","2021-11-30"
"LU1041599405","100","9","0.008035","2021-11-30"
"LU1041599405","100","10","0.000610","2021-11-30"
"LU1041599405","100","11","0.000457","2021-11-30"
"LU1041599405","100","12","0.000053","2021-11-30"
"LU1041599405","100","13","0.005208","2021-11-30"
"LU1041599405","100","14","0.063917","2021-11-30"
"LU1041599405","100","15","0.850834","2021-11-30"
"LU1097445909","300","1","0.921756","2020-07-31"
"LU1097445909","300","3","0.006074","2020-07-31"
"LU1097445909","300","6","0.072171","2020-07-31"
"LU1097445909","200","101","0.048131","2020-07-31"
"LU1097445909","200","102","0.192550","2020-07-31"
"LU1097445909","200","103","0.160366","2020-07-31"
"LU1097445909","200","104","0.141839","2020-07-31"
"LU1097445909","200","205","0.049922","2020-07-31"
"LU1097445909","200","206","0.119398","2020-07-31"
"LU1097445909","200","308","0.156866","2020-07-31"
"LU1097445909","200","310","0.002692","2020-07-31"
"LU1097445909","200","311","0.049992","2020-07-31"
"LU1097445909","100","12","0.068111","2020-07-31"
"LU1097445909","100","13","0.853645","2020-07-31"
"LU1097445909","100","14","0.853645","2020-07-31"
"LU1097445909","100","15","0.068111","2020-07-31"
"LU1128926307","300","10","0.070892","2021-11-30"
"LU1128926307","300","20","0.000076","2021-11-30"
"LU1128926307","300","30","0.360870","2021-11-30"
"LU1128926307","300","40","0.506311","2021-11-30"
"LU1128926307","300","50","0.060318","2021-11-30"
"LU1128926307","300","60","-0.000982","2021-11-30"
"LU1128926307","100","1","0.818283","2021-11-30"
"LU1128926307","100","2","0.008234","2021-11-30"
"LU1128926307","100","3","0.026389","2021-11-30"
"LU1128926307","100","4","0.004567","2021-11-30"
"LU1128926307","100","5","0.014130","2021-11-30"
"LU1128926307","100","6","0.001428","2021-11-30"
"LU1128926307","100","7","0.003775","2021-11-30"
"LU1128926307","100","8","0.023583","2021-11-30"
"LU1128926307","100","9","0.008035","2021-11-30"
"LU1128926307","100","10","0.000610","2021-11-30"
"LU1128926307","100","11","0.000457","2021-11-30"
"LU1128926307","100","12","0.000053","2021-11-30"
"LU1128926307","100","13","0.005208","2021-11-30"
"LU1128926307","100","14","0.063917","2021-11-30"
"LU1128926307","100","15","0.850834","2021-11-30"
"LU1128926489","300","10","0.070892","2021-11-30"
"LU1128926489","300","20","0.000076","2021-11-30"
"LU1128926489","300","30","0.360870","2021-11-30"
"LU1128926489","300","40","0.506311","2021-11-30"
"LU1128926489","300","50","0.060318","2021-11-30"
"LU1128926489","300","60","-0.000982","2021-11-30"
"LU1128926489","100","1","0.818283","2021-11-30"
"LU1128926489","100","2","0.008234","2021-11-30"
"LU1128926489","100","3","0.026389","2021-11-30"
"LU1128926489","100","4","0.004567","2021-11-30"
"LU1128926489","100","5","0.014130","2021-11-30"
"LU1128926489","100","6","0.001428","2021-11-30"
"LU1128926489","100","7","0.003775","2021-11-30"
"LU1128926489","100","8","0.023583","2021-11-30"
"LU1128926489","100","9","0.008035","2021-11-30"
"LU1128926489","100","10","0.000610","2021-11-30"
"LU1128926489","100","11","0.000457","2021-11-30"
"LU1128926489","100","12","0.000053","2021-11-30"
"LU1128926489","100","13","0.005208","2021-11-30"
"LU1128926489","100","14","0.063917","2021-11-30"
"LU1128926489","100","15","0.850834","2021-11-30"
"LU1366192091","300","1","0.963013","2021-10-31"
"LU1366192091","300","7","0.036987","2021-10-31"
"LU1366192091","200","101","0.011552","2021-10-31"
"LU1366192091","200","102","0.181010","2021-10-31"
"LU1366192091","200","103","0.108992","2021-10-31"
"LU1366192091","200","104","0.009452","2021-10-31"
"LU1366192091","200","205","0.025336","2021-10-31"
"LU1366192091","200","206","0.128741","2021-10-31"
"LU1366192091","200","308","0.114031","2021-10-31"
"LU1366192091","200","309","0.031524","2021-10-31"
"LU1366192091","200","310","0.031827","2021-10-31"
"LU1366192091","200","311","0.330763","2021-10-31"
"LU1366192091","100","1","0.973230","2021-10-31"
"LU1366192091","100","15","0.973230","2021-10-31"
"LU1548497426","300","1","0.988240","2021-10-31"
"LU1548497426","300","3","0.000531","2021-10-31"
"LU1548497426","300","5","0.000827","2021-10-31"
"LU1548497426","300","6","0.001511","2021-10-31"
"LU1548497426","300","7","0.008891","2021-10-31"
"LU1548497426","200","101","0.022334","2021-10-31"
"LU1548497426","200","102","0.118442","2021-10-31"
"LU1548497426","200","103","0.015349","2021-10-31"
"LU1548497426","200","104","0.008835","2021-10-31"
"LU1548497426","200","206","0.053070","2021-10-31"
"LU1548497426","200","207","0.000180","2021-10-31"
"LU1548497426","200","308","0.199933","2021-10-31"
"LU1548497426","200","309","0.027909","2021-10-31"
"LU1548497426","200","310","0.063165","2021-10-31"
"LU1548497426","200","311","0.479024","2021-10-31"
"LU1548497426","100","1","0.909979","2021-10-31"
"LU1548497426","100","2","0.026309","2021-10-31"
"LU1548497426","100","5","0.014336","2021-10-31"
"LU1548497426","100","6","0.000121","2021-10-31"
"LU1548497426","100","10","0.004265","2021-10-31"
"LU1548497426","100","12","0.005214","2021-10-31"
"LU1548497426","100","13","0.028017","2021-10-31"
"LU1548497426","100","14","0.028017","2021-10-31"
"LU1548497426","100","15","0.960224","2021-10-31"
"LU1775963454","300","1","0.987881","2021-11-30"
"LU1775963454","300","7","0.003787","2021-11-30"
"LU1775963454","300","8","0.008332","2021-11-30"
"LU1775963454","200","101","0.064741","2021-11-30"
"LU1775963454","200","102","0.164305","2021-11-30"
"LU1775963454","200","103","0.186367","2021-11-30"
"LU1775963454","200","104","0.061275","2021-11-30"
"LU1775963454","200","205","0.040187","2021-11-30"
"LU1775963454","200","206","0.015269","2021-11-30"
"LU1775963454","200","308","0.134554","2021-11-30"
"LU1775963454","200","309","0.020066","2021-11-30"
"LU1775963454","200","310","0.098345","2021-11-30"
"LU1775963454","200","311","0.202773","2021-11-30"
"LU1775963454","100","5","0.012272","2021-11-30"
"LU1775963454","100","10","0.362332","2021-11-30"
"LU1775963454","100","11","0.068142","2021-11-30"
"LU1775963454","100","12","0.238506","2021-11-30"
"LU1775963454","100","13","0.306629","2021-11-30"
"LU1775963454","100","14","0.306629","2021-11-30"
"LU1775963454","100","15","0.681252","2021-11-30"
"LU1861215975","300","1","0.947235","2021-11-30"
"LU1861215975","300","3","0.000113","2021-11-30"
"LU1861215975","300","5","0.000651","2021-11-30"
"LU1861215975","300","7","0.022164","2021-11-30"
"LU1861215975","300","8","0.029838","2021-11-30"
"LU1861215975","200","102","0.068488","2021-11-30"
"LU1861215975","200","103","0.001787","2021-11-30"
"LU1861215975","200","104","0.008113","2021-11-30"
"LU1861215975","200","205","0.003608","2021-11-30"
"LU1861215975","200","206","0.019846","2021-11-30"
"LU1861215975","200","308","0.068224","2021-11-30"
"LU1861215975","200","310","0.020809","2021-11-30"
"LU1861215975","200","311","0.756361","2021-11-30"
"LU1861215975","100","1","0.580352","2021-11-30"
"LU1861215975","100","2","0.010774","2021-11-30"
"LU1861215975","100","3","0.023150","2021-11-30"
"LU1861215975","100","4","0.026506","2021-11-30"
"LU1861215975","100","5","0.078636","2021-11-30"
"LU1861215975","100","6","0.021378","2021-11-30"
"LU1861215975","100","9","0.007568","2021-11-30"
"LU1861215975","100","10","0.056357","2021-11-30"
"LU1861215975","100","11","0.029913","2021-11-30"
"LU1861215975","100","12","0.093235","2021-11-30"
"LU1861215975","100","13","0.019367","2021-11-30"
"LU1861215975","100","14","0.042517","2021-11-30"
"LU1861215975","100","15","0.904718","2021-11-30"
"LU1887442140","300","1","0.995276","2021-11-30"
"LU1887442140","300","7","-0.001774","2021-11-30"
"LU1887442140","300","8","0.006498","2021-11-30"
"LU1887442140","200","101","0.005378","2021-11-30"
"LU1887442140","200","102","0.589838","2021-11-30"
"LU1887442140","200","104","0.035796","2021-11-30"
"LU1887442140","200","205","0.037529","2021-11-30"
"LU1887442140","200","308","0.230062","2021-11-30"
"LU1887442140","200","310","0.010089","2021-11-30"
"LU1887442140","200","311","0.086581","2021-11-30"
"LU1887442140","100","1","0.687447","2021-11-30"
"LU1887442140","100","2","0.005079","2021-11-30"
"LU1887442140","100","3","0.021832","2021-11-30"
"LU1887442140","100","4","0.033151","2021-11-30"
"LU1887442140","100","5","0.042953","2021-11-30"
"LU1887442140","100","6","0.007577","2021-11-30"
"LU1887442140","100","7","0.021523","2021-11-30"
"LU1887442140","100","10","0.075878","2021-11-30"
"LU1887442140","100","11","0.004236","2021-11-30"
"LU1887442140","100","12","0.029681","2021-11-30"
"LU1887442140","100","13","0.065917","2021-11-30"
"LU1887442140","100","14","0.109273","2021-11-30"
"LU1887442140","100","15","0.886001","2021-11-30"
"LU1894109211","300","1","0.983268","2021-11-30"
"LU1894109211","300","7","0.016732","2021-11-30"
"LU1894109211","200","102","0.105839","2021-11-30"
"LU1894109211","200","103","0.014008","2021-11-30"
"LU1894109211","200","206","0.022136","2021-11-30"
"LU1894109211","200","308","0.161174","2021-11-30"
"LU1894109211","200","311","0.680111","2021-11-30"
"LU1894109211","100","1","0.935819","2021-11-30"
"LU1894109211","100","2","0.009307","2021-11-30"
"LU1894109211","100","3","0.010592","2021-11-30"
"LU1894109211","100","5","0.014913","2021-11-30"
"LU1894109211","100","9","0.007038","2021-11-30"
"LU1894109211","100","12","0.005599","2021-11-30"
"LU1894109211","100","14","0.010592","2021-11-30"
"LU1894109211","100","15","0.972676","2021-11-30"
"LU2068974737","300","10","0.050680","2021-08-31"
"LU2068974737","300","30","0.914719","2021-08-31"
"LU2068974737","300","50","0.034600","2021-08-31"
"LU2068974737","100","10","0.011836","2021-08-31"
"LU2068974737","100","12","0.460369","2021-08-31"
"LU2068974737","100","13","0.455866","2021-08-31"
"LU2068974737","100","14","0.455866","2021-08-31"
"LU2068974737","100","15","0.472205","2021-08-31"
"LU2088747725","300","1","0.486531","2021-10-31"
"LU2088747725","300","3","0.471387","2021-10-31"
"LU2088747725","300","5","0.000084","2021-10-31"
"LU2088747725","300","6","0.000408","2021-10-31"
"LU2088747725","300","7","0.015582","2021-10-31"
"LU2088747725","300","8","0.026007","2021-10-31"
"LU2088747725","200","104","0.445832","2021-10-31"
"LU2088747725","200","207","0.012101","2021-10-31"
"LU2088747725","200","308","0.020185","2021-10-31"
"LU2088747725","200","311","0.009010","2021-10-31"
"LU2088747725","100","1","-0.000002","2021-10-31"
"LU2088747725","100","3","-0.000040","2021-10-31"
"LU2088747725","100","5","-0.000002","2021-10-31"
"LU2088747725","100","7","-0.000032","2021-10-31"
"LU2088747725","100","8","-0.000019","2021-10-31"
"LU2088747725","100","9","-0.000034","2021-10-31"
"LU2088747725","100","10","0.029735","2021-10-31"
"LU2088747725","100","11","0.068860","2021-10-31"
"LU2088747725","100","12","0.250851","2021-10-31"
"LU2088747725","100","13","0.137126","2021-10-31"
"LU2088747725","100","14","0.137015","2021-10-31"
"LU2088747725","100","15","0.349429","2021-10-31"
"LU2088747998","300","1","0.486531","2021-10-31"
"LU2088747998","300","3","0.471387","2021-10-31"
"LU2088747998","300","5","0.000084","2021-10-31"
"LU2088747998","300","6","0.000408","2021-10-31"
"LU2088747998","300","7","0.015582","2021-10-31"
"LU2088747998","300","8","0.026007","2021-10-31"
"LU2088747998","200","104","0.445832","2021-10-31"
"LU2088747998","200","207","0.012101","2021-10-31"
"LU2088747998","200","308","0.020185","2021-10-31"
"LU2088747998","200","311","0.009010","2021-10-31"
"LU2088747998","100","1","-0.000002","2021-10-31"
"LU2088747998","100","3","-0.000040","2021-10-31"
"LU2088747998","100","5","-0.000002","2021-10-31"
"LU2088747998","100","7","-0.000032","2021-10-31"
"LU2088747998","100","8","-0.000019","2021-10-31"
"LU2088747998","100","9","-0.000034","2021-10-31"
"LU2088747998","100","10","0.029735","2021-10-31"
"LU2088747998","100","11","0.068860","2021-10-31"
"LU2088747998","100","12","0.250851","2021-10-31"
"LU2088747998","100","13","0.137126","2021-10-31"
"LU2088747998","100","14","0.137015","2021-10-31"
"LU2088747998","100","15","0.349429","2021-10-31"
"LU2088748020","300","1","0.486531","2021-10-31"
"LU2088748020","300","3","0.471387","2021-10-31"
"LU2088748020","300","5","0.000084","2021-10-31"
"LU2088748020","300","6","0.000408","2021-10-31"
"LU2088748020","300","7","0.015582","2021-10-31"
"LU2088748020","300","8","0.026007","2021-10-31"
"LU2088748020","200","104","0.445832","2021-10-31"
"LU2088748020","200","207","0.012101","2021-10-31"
"LU2088748020","200","308","0.020185","2021-10-31"
"LU2088748020","200","311","0.009010","2021-10-31"
"LU2088748020","100","1","-0.000002","2021-10-31"
"LU2088748020","100","3","-0.000040","2021-10-31"
"LU2088748020","100","5","-0.000002","2021-10-31"
"LU2088748020","100","7","-0.000032","2021-10-31"
"LU2088748020","100","8","-0.000019","2021-10-31"
"LU2088748020","100","9","-0.000034","2021-10-31"
"LU2088748020","100","10","0.029735","2021-10-31"
"LU2088748020","100","11","0.068860","2021-10-31"
"LU2088748020","100","12","0.250851","2021-10-31"
"LU2088748020","100","13","0.137126","2021-10-31"
"LU2088748020","100","14","0.137015","2021-10-31"
"LU2088748020","100","15","0.349429","2021-10-31"
"LU2088748293","300","1","0.486531","2021-10-31"
"LU2088748293","300","3","0.471387","2021-10-31"
"LU2088748293","300","5","0.000084","2021-10-31"
"LU2088748293","300","6","0.000408","2021-10-31"
"LU2088748293","300","7","0.015582","2021-10-31"
"LU2088748293","300","8","0.026007","2021-10-31"
"LU2088748293","200","104","0.445832","2021-10-31"
"LU2088748293","200","207","0.012101","2021-10-31"
"LU2088748293","200","308","0.020185","2021-10-31"
"LU2088748293","200","311","0.009010","2021-10-31"
"LU2088748293","100","1","-0.000002","2021-10-31"
"LU2088748293","100","3","-0.000040","2021-10-31"
"LU2088748293","100","5","-0.000002","2021-10-31"
"LU2088748293","100","7","-0.000032","2021-10-31"
"LU2088748293","100","8","-0.000019","2021-10-31"
"LU2088748293","100","9","-0.000034","2021-10-31"
"LU2088748293","100","10","0.029735","2021-10-31"
"LU2088748293","100","11","0.068860","2021-10-31"
"LU2088748293","100","12","0.250851","2021-10-31"
"LU2088748293","100","13","0.137126","2021-10-31"
"LU2088748293","100","14","0.137015","2021-10-31"
"LU2088748293","100","15","0.349429","2021-10-31"
"LU2347918265","300","10","0.050680","2021-08-31"
"LU2347918265","300","30","0.914719","2021-08-31"
"LU2347918265","300","50","0.034600","2021-08-31"
"LU2347918265","100","10","0.011836","2021-08-31"
"LU2347918265","100","12","0.460369","2021-08-31"
"LU2347918265","100","13","0.455866","2021-08-31"
"LU2347918265","100","14","0.455866","2021-08-31"
"LU2347918265","100","15","0.472205","2021-08-31"
"LU2373661078","300","10","0.050680","2021-08-31"
"LU2373661078","300","30","0.914719","2021-08-31"
"LU2373661078","300","50","0.034600","2021-08-31"
"LU2373661078","100","10","0.011836","2021-08-31"
"LU2373661078","100","12","0.460369","2021-08-31"
"LU2373661078","100","13","0.455866","2021-08-31"
"LU2373661078","100","14","0.455866","2021-08-31"
"LU2373661078","100","15","0.472205","2021-08-31"
"LU2373661581","300","10","0.050680","2021-08-31"
"LU2373661581","300","30","0.914719","2021-08-31"
"LU2373661581","300","50","0.034600","2021-08-31"
"LU2373661581","100","10","0.011836","2021-08-31"
"LU2373661581","100","12","0.460369","2021-08-31"
"LU2373661581","100","13","0.455866","2021-08-31"
"LU2373661581","100","14","0.455866","2021-08-31"
"LU2373661581","100","15","0.472205","2021-08-31"
