fundISINCode,distType,distKey,distValue,reportDate
LU2088747725,100,8,-0.000034,2021/11/30
LU2088747725,100,9,-0.00006,2021/11/30
LU2088747725,100,10,0.025856,2021/11/30
LU2088747725,100,11,0.060574,2021/11/30
LU2088747725,100,12,0.220931,2021/11/30
LU2088747725,100,13,0.106552,2021/11/30
LU2088747725,100,14,0.106358,2021/11/30
LU2088747725,100,15,0.307328,2021/11/30
LU2088747725,200,104,0.379877,2021/11/30
LU2088747725,200,207,0.011063,2021/11/30
LU2088747725,200,308,0.016796,2021/11/30
LU2088747725,200,311,0.007428,2021/11/30
LU2088747998,300,1,0.412896,2021/11/30
LU2088747998,300,3,0.518583,2021/11/30
LU2088747998,300,5,-0.000001,2021/11/30
LU2088747998,300,7,0.018091,2021/11/30
LU2088747998,300,8,0.05043,2021/11/30
LU2088747998,100,1,-0.000004,2021/11/30
LU2088747998,100,3,-0.000072,2021/11/30
LU2088747998,100,5,-0.000004,2021/11/30
LU2088747998,100,7,-0.000053,2021/11/30
LU2088747998,100,8,-0.000034,2021/11/30
LU2088747998,100,9,-0.00006,2021/11/30
LU2088747998,100,10,0.025856,2021/11/30
LU2088747998,100,11,0.060574,2021/11/30
LU2088747998,100,12,0.220931,2021/11/30
LU2088747998,100,13,0.106552,2021/11/30
LU2088747998,100,14,0.106358,2021/11/30
LU2088747998,100,15,0.307328,2021/11/30
LU2088747998,200,104,0.379877,2021/11/30
LU2088747998,200,207,0.011063,2021/11/30
LU2088747998,200,308,0.016796,2021/11/30
LU2088747998,200,311,0.007428,2021/11/30
LU2088748020,300,1,0.412896,2021/11/30
LU2088748020,300,3,0.518583,2021/11/30
LU2088748020,300,5,-0.000001,2021/11/30
LU2088748020,300,7,0.018091,2021/11/30
LU2088748020,300,8,0.05043,2021/11/30
LU2088748020,100,1,-0.000004,2021/11/30
LU2088748020,100,3,-0.000072,2021/11/30
LU2088748020,100,5,-0.000004,2021/11/30
LU2088748020,100,7,-0.000053,2021/11/30
LU2088748020,100,8,-0.000034,2021/11/30
LU2088748020,100,9,-0.00006,2021/11/30
LU2088748020,100,10,0.025856,2021/11/30
LU2088748020,100,11,0.060574,2021/11/30
LU2088748020,100,12,0.220931,2021/11/30
LU2088748020,100,13,0.106552,2021/11/30
LU2088748020,100,14,0.106358,2021/11/30
LU2088748020,100,15,0.307328,2021/11/30
LU2088748020,200,104,0.379877,2021/11/30
LU2088748020,200,207,0.011063,2021/11/30
LU2088748020,200,308,0.016796,2021/11/30
LU2088748020,200,311,0.007428,2021/11/30
LU2088748293,300,1,0.412896,2021/11/30
LU2088748293,300,3,0.518583,2021/11/30
LU2088748293,300,5,-0.000001,2021/11/30
LU2088748293,300,7,0.018091,2021/11/30
LU2088748293,300,8,0.05043,2021/11/30
LU2088748293,100,1,-0.000004,2021/11/30
LU2088748293,100,3,-0.000072,2021/11/30
LU2088748293,100,5,-0.000004,2021/11/30
LU2088748293,100,7,-0.000053,2021/11/30
LU2088748293,100,8,-0.000034,2021/11/30
LU2088748293,100,9,-0.00006,2021/11/30
LU2088748293,100,10,0.025856,2021/11/30
LU2088748293,100,11,0.060574,2021/11/30
LU2088748293,100,12,0.220931,2021/11/30
LU2088748293,100,13,0.106552,2021/11/30
LU2088748293,100,14,0.106358,2021/11/30
LU2088748293,100,15,0.307328,2021/11/30
LU2088748293,200,104,0.379877,2021/11/30
LU2088748293,200,207,0.011063,2021/11/30
LU2088748293,200,308,0.016796,2021/11/30
LU2088748293,200,311,0.007428,2021/11/30
LU2187417386,300,1,0.951335,2021/9/30
LU2187417386,300,7,0.048665,2021/9/30
LU2187417386,100,12,0.067069,2021/9/30
LU2187417386,100,13,0.884266,2021/9/30
LU2187417386,100,14,0.884266,2021/9/30
LU2187417386,100,15,0.067069,2021/9/30
LU2187417386,200,101,0.023396,2021/9/30
LU2187417386,200,102,0.176933,2021/9/30
LU2187417386,200,104,0.131246,2021/9/30
LU2187417386,200,205,0.04823,2021/9/30
LU2187417386,200,206,0.136919,2021/9/30
LU2187417386,200,308,0.0299,2021/9/30
LU2187417386,200,310,0.261352,2021/9/30
LU2187417386,200,311,0.039213,2021/9/30
LU2347918265,300,10,0.050711,2021/9/30
LU2347918265,300,30,0.914874,2021/9/30
LU2347918265,300,50,0.034415,2021/9/30
LU2347918265,100,10,0.011938,2021/9/30
LU2347918265,100,12,0.459138,2021/9/30
LU2347918265,100,13,0.445397,2021/9/30
LU2347918265,100,14,0.445397,2021/9/30
LU2347918265,100,15,0.471077,2021/9/30
LU2373661078,300,10,0.050711,2021/9/30
LU2373661078,300,30,0.914874,2021/9/30
LU2373661078,300,50,0.034415,2021/9/30
LU2373661078,100,10,0.011938,2021/9/30
LU2373661078,100,12,0.459138,2021/9/30
LU2373661078,100,13,0.445397,2021/9/30
LU2373661078,100,14,0.445397,2021/9/30
LU2373661078,100,15,0.471077,2021/9/30
LU2373661581,300,10,0.050711,2021/9/30
LU2373661581,300,30,0.914874,2021/9/30
LU2373661581,300,50,0.034415,2021/9/30
LU2373661581,100,10,0.011938,2021/9/30
LU2373661581,100,12,0.459138,2021/9/30
LU2373661581,100,13,0.445397,2021/9/30
LU2373661581,100,14,0.445397,2021/9/30
LU2373661581,100,15,0.471077,2021/9/30
